"1106","293257494","Jakarta Digital Canon EOS M50 Kit EF-M 15-45mm Paket - Hitam",578,3706,0,3,22,"29652022","2020-01-13 22:31:22.105208",1,"7725000","https://www.tokopedia.com/jakartadigital8/jakarta-digital-canon-eos-m50-kit-ef-m-15-45mm-paket-hitam","ps_200409070112545333","10625492.248046976"," jakarta digital canon eos m50 kit ef m 15 45mm paket","0","2020-04-14 06:25:50.666072","4946217.166143252","{""price_means"":8214216.019230769,""price_median"":9290000,""price_min"":3999950,""price_max"":11520000,""price_count"":104,""messages"":""""}","0","[{""id"":6,""success"":true},{""id"":1,""success"":true},{""id"":2,""success"":true}]","","https://ecs7.tokopedia.net/img/cache/200-square/product-1/2019/6/25/33112261/33112261_af91b300-7de0-4bd5-b6d3-15a0fd158c7f_600_600",3,100,"{""tiv_history"":""0001-01-01T00:00:00Z"",""top_sales_history"":""0001-01-01T00:00:00Z""}",3464579
"50097","671248175","ASUS ROG 2 PHONE /ROG II PHONE 8/128 GARANSI RESMI ASUS INDONESIA - Hitam",65,24,3054,3,22,"79930184","2020-02-10 13:48:03.670051",1,"8735000","https://www.tokopedia.com/murahmeriah9/asus-rog-2-phone-rog-ii-phone-8-128-garansi-resmi-asus-indonesia-hitam","ps_200409065950244309","11811452.085592423"," asus rog 2 asus hitam","0","2020-04-14 06:27:11.255795","6969719.247154185","{""price_means"":10165351,""price_median"":10673000,""price_min"":4675000,""price_max"":13000000,""price_count"":15,""messages"":""""}","0","[{""id"":6,""success"":true},{""id"":2,""success"":true},{""id"":1,""success"":true}]","","https://ecs7.tokopedia.net/img/cache/200-square/product-1/2020/1/22/2077324/2077324_72bfcc62-1fb1-42b7-a281-d0e387457f1b_1280_1280.jpg",2,100,"{""tiv_history"":""0001-01-01T00:00:00Z"",""top_sales_history"":""0001-01-01T00:00:00Z""}",2077324
"50435","643288221","Redmi 8 4GB/64GB - Biru",65,24,3054,3,22,"79930184","2020-02-10 13:48:06.032903",1,"1849000","https://www.tokopedia.com/mii-store/redmi-8-4gb-64gb-biru","ps_200409065630510783","2602878.832555226"," redmi 8 4gb 64gb biru","0","2020-04-14 07:30:30.266029","1745009.1098163063","{""price_means"":2249160.736,""price_median"":2190000,""price_min"":1008900,""price_max"":3101000,""price_count"":125,""messages"":""""}","1799000","[{""id"":6,""success"":true},{""id"":2,""success"":true},{""id"":1,""success"":true}]","","https://ecs7.tokopedia.net/img/cache/200-square/product-1/2020/1/7/643288219/643288219_d5aa9e43-f69c-4acf-8b85-f67f2ea95671_1000_1000.jpg",1,79,"{""tiv_history"":""0001-01-01T00:00:00Z"",""top_sales_history"":""0001-01-01T00:00:00Z""}",3659808
"713147","612321678","Sony Alpha a6400 Mirrorless Kit 16-50mm - Free Accessories RESMI",578,3707,0,3,22,"12307584","2020-04-03 13:23:53.439201",1,"13299000","https://www.tokopedia.com/bestcam17/sony-alpha-a6400-mirrorless-kit-16-50mm-free-accessories-resmi","ps_200409065807734871","17436300"," sony alpha a6400 mirrorless kit 16 50mm free accessories","0","2020-04-14 06:27:15.924207","17436300","{""price_means"":17436300,""price_median"":17436300,""price_min"":17436300,""price_max"":17436300,""price_count"":1,""messages"":""""}","0","[{""id"":6,""success"":true},{""id"":1,""success"":true},{""id"":2,""success"":true}]","","https://ecs7.tokopedia.net/img/cache/200-square/product-1/2020/1/9/19221089/19221089_7ef6ee96-cc9b-4706-9b1e-edfbe5deba68_700_700",2,100,"{""tiv_history"":""0001-01-01T00:00:00Z"",""top_sales_history"":""0001-01-01T00:00:00Z""}",2186060
"15125","601937090","Zhiyun Tech WEEBILL S - Handheld Gimbal Stabilizer",578,581,592,3,2,"-1","2020-02-03 15:18:57.196974",1,"5040000","https://www.tokopedia.com/zhiyun-official/zhiyun-tech-weebill-s-handheld-gimbal-stabilizer","ps_200409065903116675","6345018.632451663"," zhiyun tech weebill s handheld gimbal stabilizer","0","2020-04-14 06:50:41.781653","3987937.61562492","{""price_means"":5450880.342105263,""price_median"":4994500,""price_min"":2741750,""price_max"":8305000,""price_count"":152,""messages"":""""}","0","[{""id"":6,""success"":true},{""id"":2,""success"":true},{""id"":1,""success"":true}]","","https://ecs7.tokopedia.net/img/cache/200-square/product-1/2020/3/5/73624711/73624711_6749813c-08a1-43b5-9b32-45e2b2f64026_1080_1080",5,200,"{""tiv_history"":""0001-01-01T00:00:00Z"",""top_sales_history"":""0001-01-01T00:00:00Z""}",6581913
"14311","629133941","COOCAA LED TV 40 inch 40S6G Smart Android 9 Certified NETFLIX",60,655,3918,3,2,"-1","2020-02-03 15:18:45.006058",1,"3099000","https://www.tokopedia.com/distributor-muda/coocaa-led-tv-40-inch-40s6g-smart-android-9-certified-netflix","ps_200409065630531177","3652887.7132157534"," coocaa led tv 40 inch 40s6g smart android 9 certified netflix","0","2020-04-14 07:34:15.753364","1688443.9624383582","{""price_means"":2440438.4615384615,""price_median"":2075500,""price_min"":1482500,""price_max"":4571000,""price_count"":65,""messages"":""""}","0","[{""id"":6,""success"":true},{""id"":1,""success"":true},{""id"":2,""success"":true}]","","https://ecs7.tokopedia.net/img/cache/200-square/product-1/2019/12/29/4284320/4284320_6e3188f6-3851-484e-a837-95f3713d94d0_500_500",1,23,"{""tiv_history"":""0001-01-01T00:00:00Z"",""top_sales_history"":""0001-01-01T00:00:00Z""}",2231896
"50876","295262514","SAFI White Expert Cleanser 2IN1 Cleanser & Toner 150ml",61,416,2266,3,22,"79930184","2020-02-10 13:48:08.939083",1,"54000","https://www.tokopedia.com/safiofficial/safi-white-expert-cleanser-2in1-cleanser-toner-150ml","ps_200409065624710473","54999.96289709518"," safi expert cleanser 2in1 toner 150ml","0","2020-04-14 07:07:22.801271","43400.47666289569","{""price_means"":53887.096385542165,""price_median"":50354,""price_min"":40500,""price_max"":98400,""price_count"":249,""messages"":""""}","0","[{""id"":6,""success"":true},{""id"":1,""success"":true},{""id"":2,""success"":true}]","","https://ecs7.tokopedia.net/img/cache/200-square/product-1/2019/6/25/30393977/30393977_fed75d60-78fd-41cb-a93f-89a04a3a4305_1001_1001",0,140,"{""tiv_history"":""0001-01-01T00:00:00Z"",""top_sales_history"":""0001-01-01T00:00:00Z""}",3446955
"14725","440206343","Samsung A50 6/128 Ram 6gb Rom 128gb Garansi Resmi",65,24,3054,3,2,"-1","2020-02-03 15:18:50.933041",1,"3450000","https://www.tokopedia.com/maxiphonecell/samsung-a50-6-128-ram-6gb-rom-128gb-garansi-resmi","ps_200409065751644993","4689098.39650078"," samsung a50 6 6gb 128gb","0","2020-04-14 07:01:42.447684","2614448.9980424857","{""price_means"":3666950.2193548386,""price_median"":4000000,""price_min"":1741500,""price_max"":5100000,""price_count"":155,""messages"":""""}","0","[{""id"":6,""success"":true},{""id"":2,""success"":true},{""id"":1,""success"":true}]","","https://ecs7.tokopedia.net/img/cache/200-square/product-1/2020/1/14/18568728/18568728_08a54c4e-1b88-4312-8b7e-e1766ff6e62b_1800_1800",9,200,"{""tiv_history"":""0001-01-01T00:00:00Z"",""top_sales_history"":""0001-01-01T00:00:00Z""}",3102419
"708097","512139481","Apple TV 4K 64 GB - Garansi Resmi",60,27,566,3,22,"12307584","2020-04-03 13:21:54.864015",1,"4109000","https://www.tokopedia.com/studioponsel/apple-tv-4k-64-gb-garansi-resmi","ps_200409070007054087","2497022.5216991315"," apple tv 4k 64 gb","0","2020-04-14 06:29:24.998904","2259972.8444982795","{""price_means"":3317106.6666666665,""price_median"":2368575,""price_min"":2200000,""price_max"":5810000,""price_count"":15,""messages"":""""}","0","[{""id"":6,""success"":true},{""id"":2,""success"":true},{""id"":1,""success"":true}]","","https://ecs7.tokopedia.net/img/cache/200-square/product-1/2019/6/21/49867713/49867713_4f65cccc-f7ff-4f00-bc9d-04785f460d17_1000_1000",10,200,"{""tiv_history"":""0001-01-01T00:00:00Z"",""top_sales_history"":""0001-01-01T00:00:00Z""}",5248060
"708001","609839477","Uwell Caliburn Replacement catridge authentic",60,2090,2094,3,22,"12307584","2020-04-03 13:21:51.375658",1,"39900","https://www.tokopedia.com/trivvapeindo/uwell-caliburn-replacement-catridge-authentic","ps_200409065631923506","56091.23470967437"," uwell caliburn replacement catridge authentic","0","2020-04-14 07:12:22.263143","49524.10751583902","{""price_means"":53200,""price_median"":53000,""price_min"":45000,""price_max"":59000,""price_count"":15,""messages"":""""}","0","[{""id"":6,""success"":true},{""id"":2,""success"":true},{""id"":1,""success"":true}]","","https://ecs7.tokopedia.net/img/cache/200-square/attachment/2019/11/19/157412994780451/157412994780451_6c3a7a93-93f0-410a-8890-b1bbaf906a87.png",0,100,"{""tiv_history"":""0001-01-01T00:00:00Z"",""top_sales_history"":""0001-01-01T00:00:00Z""}",1504016
"713133","292404993","DJI MAVIC AIR COMBO GARANSI RESMI - DRONE MAVIC AIR FLY MORE COMBO",578,3709,3780,3,22,"12307584","2020-04-03 13:23:53.054785",1,"12950000","https://www.tokopedia.com/djipro/dji-mavic-air-combo-garansi-resmi-drone-mavic-air-fly-more-combo","ps_200409065605637801","7253967.415619332"," dji mavic air combo drone fly more","0","2020-04-14 06:29:43.576446","6695864.111562533","{""price_means"":6980516.666666667,""price_median"":6995470,""price_min"":6299550,""price_max"":7259450,""price_count"":12,""messages"":""""}","0","[{""id"":6,""success"":true},{""id"":2,""success"":true},{""id"":1,""success"":true}]","","https://ecs7.tokopedia.net/img/cache/200-square/product-1/2019/11/28/9939139/9939139_65f34743-f9ac-497c-8afb-4ddf999d70fc_700_700",1,51,"{""tiv_history"":""0001-01-01T00:00:00Z"",""top_sales_history"":""0001-01-01T00:00:00Z""}",1201533
"55743","209000524","Polytron PLD32T1500 Tower CinemaX TV LED - [32 Inch] garansi 5thn",60,655,3918,3,22,"79930184","2020-02-11 14:15:42.264806",1,"1899000","https://www.tokopedia.com/dprince/polytron-pld32t1500-tower-cinemax-tv-led-32-inch-garansi-5thn","ps_200409070106750141","2702583.3639002955"," polytron pld32t1500 tower cinemax tv led 32 inch 5thn","0","2020-04-14 06:29:47.35119","1610233.9895627052","{""price_means"":2343170.8467153283,""price_median"":2468700,""price_min"":1044450,""price_max"":2834000,""price_count"":137,""messages"":""""}","0","[{""id"":6,""success"":true},{""id"":2,""success"":true},{""id"":1,""success"":true}]","","https://ecs7.tokopedia.net/img/cache/200-square/product-1/2020/1/16/15638117/15638117_dc05f15a-30fa-4155-994e-afb5d69169c1_700_700",2,100,"{""tiv_history"":""0001-01-01T00:00:00Z"",""top_sales_history"":""0001-01-01T00:00:00Z""}",1776467
"708085","634339219","PHILIPS Daily Food Processor HR7310/00 - HR7310 HR 7310 Garansi Resmi - Hitam",60,3882,3955,3,22,"12307584","2020-04-03 13:21:54.523355",1,"969000","https://www.tokopedia.com/amac/philips-daily-food-processor-hr7310-00-hr7310-hr-7310-garansi-resmi-hitam","ps_200409065937129879","1283488.3018427787"," philips daily food processor hr7310 00 hr 7310","0","2020-04-14 06:29:49.491786","994099.7430299291","{""price_means"":1186986.6666666667,""price_median"":1163000,""price_min"":948000,""price_max"":1398600,""price_count"":15,""messages"":""""}","949000","[{""id"":6,""success"":true},{""id"":1,""success"":true},{""id"":2,""success"":true}]","","https://ecs7.tokopedia.net/img/cache/200-square/product-1/2019/12/18/3818493/3818493_cf77eed2-98a7-4696-b16e-644c58ed25b9_2048_2048",1,100,"{""tiv_history"":""0001-01-01T00:00:00Z"",""top_sales_history"":""0001-01-01T00:00:00Z""}",536249
"49851","565710569","Samsung Galaxy A30S 4/64GB Garansi Resmi SEIN - Hitam",65,24,3054,3,2,"79930184","2020-02-10 13:48:01.830917",1,"2710000","https://www.tokopedia.com/gudang-hp/samsung-galaxy-a30s-4-64gb-garansi-resmi-sein-hitam","ps_200409065632893402","3619599.3235904085"," samsung galaxy a30s 4 64gb hitam","0","2020-04-09 07:27:09.737307","2482164.5951979174","{""price_means"":3276349.295774648,""price_median"":3484900,""price_min"":1362500,""price_max"":4067000,""price_count"":142,""messages"":""""}","0","[{""id"":6,""success"":true},{""id"":2,""success"":true},{""id"":1,""success"":true}]","","https://ecs7.tokopedia.net/img/cache/200-square/product-1/2020/1/24/2608727/2608727_95c9b5ef-26d9-453d-9e1c-9401af5d5a69_800_800",0,0,"{}",0
"711119","119762709","Perdana internet Three/tri AON 8GB",65,275,3082,3,22,"12307584","2020-04-03 13:23:10.589458",1,"100000","https://www.tokopedia.com/smartponsel/perdana-internet-threetri-aon-8gb","ps_200409065632515014","130643.57105507074"," perdana internet three tri 8gb","0","2020-04-14 07:41:36.342821","86894.03942059593","{""price_means"":110743.93333333333,""price_median"":108500,""price_min"":63000,""price_max"":149500,""price_count"":15,""messages"":""""}","0","[{""id"":6,""success"":true},{""id"":2,""success"":true},{""id"":1,""success"":true}]","","https://ecs7.tokopedia.net/img/cache/200-square/product-1/2016/12/31/314858/314858_f331d967-18f2-43cc-a838-d90f62830105.jpg",2,100,"{""tiv_history"":""0001-01-01T00:00:00Z"",""top_sales_history"":""0001-01-01T00:00:00Z""}",314858
"712707","378355223","SONY ALPHA A6000 BODY ONLY GARANSI RESMI 1 TAHUN KAMERA MIRRORLESS - Hitam",578,3707,0,3,22,"12307584","2020-04-03 13:23:43.580516",1,"6350000","https://www.tokopedia.com/astrafoto/sony-alpha-a6000-body-only-garansi-resmi-1-tahun-kamera-mirrorless-hitam","ps_200409065753935797","7877571.869490813"," sony alpha a6000 body only 1 tahun kamera mirrorless","0","2020-04-14 07:20:21.655313","4322404.063117903","{""price_means"":6221571.803921568,""price_median"":6498000,""price_min"":3101450,""price_max"":8775000,""price_count"":51,""messages"":""""}","0","[{""id"":6,""success"":true},{""id"":2,""success"":true},{""id"":1,""success"":true}]","","https://ecs7.tokopedia.net/img/cache/200-square/product-1/2020/2/13/1080157/1080157_537300aa-2910-43a6-80e8-f3fd8ef78de3_1181_1181",0,17,"{""tiv_history"":""0001-01-01T00:00:00Z"",""top_sales_history"":""0001-01-01T00:00:00Z""}",217934
"50538","588930293","OPPO A5 2020 Smartphone 3GB/64GB (Garansi Resmi) - Mirror Black",65,24,3054,3,22,"79930184","2020-02-10 13:48:06.748105",1,"2499000","https://www.tokopedia.com/oppo/oppo-a5-2020-smartphone-3gb-64gb-garansi-resmi-mirror-black-1b8d","ps_200409065632395312","1531770.3218668485"," oppo a5 3gb 64gb black","0","2020-04-14 06:44:47.218417","1258873.253575629","{""price_means"":1627713.1333333333,""price_median"":1499400,""price_min"":1249500,""price_max"":2399000,""price_count"":15,""messages"":""""}","0","[{""id"":6,""success"":true},{""id"":2,""success"":true},{""id"":1,""success"":true}]","","https://ecs7.tokopedia.net/img/cache/200-square/product-1/2020/3/30/13276346/13276346_b1859a29-f0f4-43f3-97cf-4e135161158a_2000_2000",0,109,"{""tiv_history"":""0001-01-01T00:00:00Z"",""top_sales_history"":""0001-01-01T00:00:00Z""}",1562471
"710386","694706036","Samsung S20 Plus 8/128GB Cloud Blue",65,24,3054,3,22,"12307584","2020-04-03 13:22:57.153478",1,"14499000","https://www.tokopedia.com/samsung/samsung-s20-plus-8-128gb-cloud-blue","ps_200409065616621436","14462664.1489876"," samsung s20 plus 128gb blue","0","2020-04-14 07:51:37.306902","12268496.595172843","{""price_means"":13402016.666666666,""price_median"":13499500,""price_min"":11599200,""price_max"":15390000,""price_count"":12,""messages"":""""}","0","[{""id"":6,""success"":true},{""id"":1,""success"":true},{""id"":2,""success"":true}]","","https://ecs7.tokopedia.net/img/cache/200-square/product-1/2020/3/31/21722219/21722219_80d76fea-228d-4f7b-9627-3eab7709996c_600_600",0,100,"{""tiv_history"":""0001-01-01T00:00:00Z"",""top_sales_history"":""0001-01-01T00:00:00Z""}",2400899
"708902","551766901","NBA 2K20 PS4 NBA2K20 PS4",2099,2117,2118,3,22,"12307584","2020-04-03 13:22:23.540021",1,"650000","https://www.tokopedia.com/butikgames/nba-2k20-ps4-nba2k20-ps4","ps_200409065903362555","683155.8394226669"," nba 2k20 ps4 nba2k20","0","2020-04-14 07:09:50.587523","476630.1512145225","{""price_means"":565350,""price_median"":598050,""price_min"":415000,""price_max"":749000,""price_count"":16,""messages"":""""}","0","[{""id"":6,""success"":true},{""id"":1,""success"":true},{""id"":2,""success"":true}]","","https://ecs7.tokopedia.net/img/cache/200-square/product-1/2020/3/17/839036/839036_03d6dbe2-82b7-4e8c-88a6-98c30fc15042_700_700",3,200,"{""tiv_history"":""0001-01-01T00:00:00Z"",""top_sales_history"":""0001-01-01T00:00:00Z""}",225166
"14753","597935715","Samsung Galaxy M30s 4/64 RAM 4GB ROM 64GB GARANSI RESMI SEIN - Hitam",65,24,3054,3,2,"-1","2020-02-03 15:18:51.290989",1,"2854000","https://www.tokopedia.com/cellularmas/samsung-galaxy-m30s-4-64-ram-4gb-rom-64gb-garansi-resmi-sein-hitam","ps_200409065632582316","4017385.054183365"," samsung galaxy m30s 4 4gb 64gb hitam","0","2020-04-14 07:14:49.73236","3025984.2920249254","{""price_means"":3576577.6666666665,""price_median"":3564000,""price_min"":2899999,""price_max"":4285000,""price_count"":9,""messages"":""""}","0","[{""id"":6,""success"":true},{""id"":1,""success"":true},{""id"":2,""success"":true}]","","https://ecs7.tokopedia.net/img/cache/200-square/product-1/2020/3/20/628764/628764_c4d3bf3c-1885-4da2-9995-98711dc72ff3_839_839",1,100,"{""tiv_history"":""0001-01-01T00:00:00Z"",""top_sales_history"":""0001-01-01T00:00:00Z""}",131646
"56029","664519305","Jabra Elite 75T True Wireless Earphones Bluetooth 75 T - Hitam",60,25,565,3,2,"79930184","2020-02-11 14:15:44.183375",1,"2590000","https://www.tokopedia.com/duniacom-srv/jabra-elite-75t-true-wireless-earphones-bluetooth-75-t-hitam","ps_200409070003767220","3424302.8362336396"," jabra elite 75t true wireless earphones bluetooth 75 t","0","2020-04-09 07:26:39.718981","2630629.08508654","{""price_means"":3113905.5555555555,""price_median"":3185700,""price_min"":2590000,""price_max"":3735000,""price_count"":54,""messages"":""""}","0","[{""id"":6,""success"":true},{""id"":2,""success"":true},{""id"":1,""success"":true}]","","https://ecs7.tokopedia.net/img/cache/200-square/product-1/2020/2/3/8949680/8949680_9d8310b2-94ae-429e-8067-d4c0f7a1070f_800_800",0,48,"{}",0
